rcvr_id,txn_mth,mkt_place_attempt_y_n,browser_code,chkout_integrtn_type,mobile_os,mobile_devc_type,PRODUCT,rcvr_cntry_code,IB_XB_flag,Member_Guest,Web_Mobile,Product_Exp,prod_exp_wps,Fallout_rsn_desc,Fallout_Desc,Review_Desc,last_lndg_pg_dervd_flow_type,STARTS,DONES
2118004669770097629 ,2014/09,Y,634,M,iOS,SmartPhone,Express Checkout,US ,XB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
2294287522343431388 ,2014/10,N,636,#,#,#,Website Payment Standard,US ,IB,Guest,Web Checkout,DPS,3rdparty,0.0.0.Success,0.0.Success,After Review,Guest-DPS,1,1
1216921371457432710 ,2015/06,Y,594,M,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,8,8
1983514086037983160 ,2014/12,N,500,S,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1167434022871694025 ,2015/03,N,633,#,#,#,Website Payment Standard,PH ,IB,Guest,Web Checkout,Unified Experience,3rdparty,1.5.1.CC Model,1.5.Model Decline,Before Review,Guest-Billing,3,0
1328509442233485699 ,2015/02,N,637,S,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,2.8.1.Unknown,2.8.Drop Off,After Review,Member-Login,4,0
1832150394246657378 ,2014/08,N,537,#,#,#,Website Payment Standard,GB ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1754368705434349451 ,2014/08,Y,655,M,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2179769616745568425 ,2015/01,N,274,#,#,#,Website Payment Standard,AU ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,11,11
1752943968805715130 ,2015/06,Y,594,M,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Unified Experience,Transaction,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1567902014529154496 ,2015/01,Y,635,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1490420488637422545 ,2015/05,Y,635,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1867059198487132267 ,2014/07,N,654,#,#,#,Website Payment Standard,US ,XB,Guest,Web Checkout,DPS,Button,1.8.1.Unknown,1.8.Drop Off,Before Review,Guest-DPS,2,0
1481518413902191110 ,2015/04,Y,629,M,#,#,Express Checkout,GB ,XB,Guest,Web Checkout,Unified Experience,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Guest-Signup,1,0
1634670310316133464 ,2014/09,N,656,#,#,#,Website Payment Standard,BR ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
1980044067264900082 ,2015/02,Y,274,M,#,#,Express Checkout,GB ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2045225733497813786 ,2014/12,Y,-99,M,iOS,SmartPhone,Express Checkout,DE ,XB,Member,Mobile Checkout,MEC2,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Member-Login,1,0
1682533418151323320 ,2015/04,N,635,S,#,#,Express Checkout,C2 ,XB,Guest,Web Checkout,Unified Experience,Transaction,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
2096193774922935984 ,2015/02,N,634,#,#,#,Email Payments,US ,IB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1983369354979937003 ,2015/03,Y,626,M,Android,#,Express Checkout,GB ,IB,Guest,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,2,2
1365946204150811409 ,2014/09,Y,629,M,iOS,Other,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1268304107310617752 ,2014/07,N,537,#,#,#,Express Checkout,IN ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2142109171113007760 ,2015/03,Y,594,M,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1539371242073246207 ,2015/06,Y,631,M,#,#,Express Checkout,FR ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
1306835195240396247 ,2014/07,N,-99,S,iOS,Tablet,Express Checkout,IT ,XB,Member,Mobile Checkout,MobileEC,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Member-Login,1,0
2199069209654058855 ,2014/08,Y,622,M,#,#,Express Checkout,DE ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1251011447276233319 ,2015/06,N,625,#,Android,#,Website Payment Standard,US ,XB,Guest,Mobile Checkout,mWPS,Button,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,2,0
1263702678886493462 ,2015/05,N,632,#,#,#,Website Payment Standard,US ,IB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1731879351632794943 ,2015/02,Y,-99,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2092869300067388520 ,2015/01,N,629,#,iOS,Tablet,Website Payment Standard,DE ,IB,Member,Mobile Checkout,mWPS,Button,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
2033348490065617840 ,2014/07,Y,636,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1579546685177040919 ,2015/03,N,-99,S,#,#,Express Checkout,US ,IB,Unknown/Other,Web Checkout,Full Page,Pure Hermes,0.0.0.Success,0.0.Success,After Review,Unknown,52,52
1172327011309062346 ,2014/11,Y,622,M,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1722209775107761281 ,2015/06,N,642,#,#,#,Website Payment Standard,GB ,IB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
1536702422327973722 ,2015/03,Y,630,M,Android,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1709685757878393128 ,2015/06,Y,632,M,#,#,Express Checkout,GB ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1650514195535356341 ,2014/10,N,639,S,iOS,Tablet,Express Checkout,GB ,IB,Member,Mobile Checkout,Hermes Mobile,Pure Aries,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1613094711872696418 ,2015/06,Y,-99,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2097347257839559814 ,2014/07,Y,624,M,#,#,Express Checkout,DE ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1916880084216047240 ,2015/04,N,637,M,#,#,Express Checkout,BE ,XB,Member,Web Checkout,Unified Experience,Transaction,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,2,0
1800836317196898001 ,2014/07,N,632,#,#,#,Website Payment Standard,US ,XB,Guest,Mobile Checkout,mWPS,3rdparty,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
2155188982868471413 ,2014/08,N,641,#,#,#,Website Payment Standard,AU ,IB,Guest,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Guest-Billing,3,3
1473604737953256065 ,2015/02,Y,-99,#,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1322662948405071508 ,2015/02,Y,628,M,iOS,Tablet,Express Checkout,C2 ,XB,Member,Mobile Checkout,MobileEC,Transaction,2.6.2.Processor,2.6.Auth Decline,After Review,Member-Login,1,0
2058387666949201795 ,2014/11,N,-99,M,#,#,Express Checkout,FR ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,6,6
2185523976734400103 ,2014/08,N,594,M,#,#,Express Checkout,DE ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2286440763321349367 ,2015/06,Y,639,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2040350481547002613 ,2014/08,Y,639,M,Android,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,4,4
1729788123062712141 ,2014/10,N,-99,S,Android,#,Express Checkout,DE ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2082163528972981171 ,2015/03,N,641,#,#,#,Email Payments,US ,IB,Unknown/Other,Email Payments,Unified Experience,Invoices,0.0.0.Success,0.0.Success,After Review,Invoice Landing,1,1
1431777325177090057 ,2014/09,Y,628,M,iOS,Other,Express Checkout,IT ,XB,Member,Mobile Checkout,MEC2,Transaction,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1817286248399751576 ,2014/07,Y,623,#,iOS,SmartPhone,Express Checkout,BG ,XB,Guest,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1866984372557573075 ,2015/03,N,634,#,#,#,Website Payment Standard,US ,XB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2261878833020910232 ,2015/01,Y,642,M,#,#,Express Checkout,US ,XB,Member,Web Checkout,Unified Experience,IXO-UX-Redirect,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1785856919737698864 ,2014/07,N,655,S,#,#,Express Checkout,US ,XB,Member,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1976820042369193198 ,2014/09,Y,630,M,iOS,Tablet,Express Checkout,US ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
2128154065077274942 ,2014/07,Y,623,M,iOS,Tablet,Express Checkout,AU ,IB,Guest,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1958980631400295027 ,2015/03,N,623,#,#,#,Website Payment Standard,US ,XB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2093134905160703998 ,2015/02,Y,-99,#,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1842500467538023722 ,2014/11,N,500,M,#,#,Express Checkout,GB ,IB,Guest,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,2,2
1469205783675247305 ,2014/08,N,637,#,#,#,Website Payment Standard,US ,IB,Member,Web Checkout,DPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1265490460793912689 ,2014/11,N,628,S,Android,#,Express Checkout,US ,XB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1678016873326272027 ,2014/07,Y,594,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1486057220862605190 ,2015/06,N,626,S,iOS,SmartPhone,Express Checkout,US ,XB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2040570421430650156 ,2015/03,N,642,#,#,#,Website Payment Standard,US ,XB,Member,Web Checkout,Unified Experience,Button,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,3,0
1605329357770238948 ,2014/10,Y,-99,M,#,#,Express Checkout,US ,XB,Member,Web Checkout,IXO Flow,IXO,1.8.1.Unknown,1.8.Drop Off,Before Review,Member-Login,4,0
1558685183341287741 ,2015/05,N,641,#,#,#,Website Payment Standard,ES ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1694148486943416141 ,2015/05,Y,632,M,#,#,Express Checkout,US ,IB,Guest,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1982417795465408364 ,2015/01,N,274,#,#,#,Website Payment Standard,US ,XB,Member,Web Checkout,Unified Experience,Button,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
2220265484919316047 ,2015/02,Y,625,M,iOS,SmartPhone,Express Checkout,GB ,IB,Guest,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,3,3
1841728309320987179 ,2015/05,N,641,S,#,#,Express Checkout,US ,XB,Guest,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Signup,1,1
2270208607880121188 ,2014/10,N,635,S,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,2.8.5.PageType=Login:PageSpeed=NotSlow,2.8.Drop Off,After Review,Member-Login,1,0
2214137576500667215 ,2015/03,N,641,#,iOS,SmartPhone,Website Payment Standard,US ,XB,Guest,Mobile Checkout,mWPS,Donation,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
2160279200205406075 ,2015/03,N,625,M,Android,#,Express Checkout,MY ,XB,Guest,Mobile Checkout,MobileEC,Transaction,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,20,0
1423624935747580177 ,2014/11,Y,638,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1922462681105715806 ,2015/02,N,594,#,#,#,Website Payment Standard,AU ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,17,17
1718076822244755110 ,2014/08,Y,640,M,#,#,Express Checkout,GB ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1974309511997632930 ,2015/02,N,-99,S,#,#,Express Checkout,US ,IB,Unknown/Other,Web Checkout,1X,Hermes Redirect,0.0.0.Success,0.0.Success,After Review,Unknown,5,5
1848963037344511926 ,2015/06,Y,622,#,iOS,SmartPhone,Express Checkout,GB ,XB,Member,Mobile Checkout,MEC2,Transaction,2.7.1.Flow Deviation,2.7.Flow Deviation,After Review,Member-Login,1,0
1749851627275717761 ,2014/11,Y,635,M,iOS,SmartPhone,Express Checkout,GB ,IB,Guest,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
2221256896761532085 ,2015/01,N,635,S,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1667215297056108576 ,2015/05,Y,-99,M,iOS,SmartPhone,Express Checkout,GB ,XB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1193575111830090343 ,2014/12,Y,299,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1665392384893248873 ,2015/04,N,633,S,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,4,4
1672064666470923738 ,2015/02,N,287,S,#,#,Express Checkout,US ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1205136142871327829 ,2014/09,Y,638,M,iOS,Tablet,Express Checkout,GB ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1847107202921109736 ,2014/08,Y,-99,M,iOS,SmartPhone,Express Checkout,AU ,IB,Member,Mobile Checkout,MEC2,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Member-Login,1,0
1159406267996532326 ,2014/07,Y,635,M,#,#,Express Checkout,DE ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2040860142257035612 ,2015/05,N,622,#,#,#,Email Payments,GR ,XB,Member,Email Payments,Internal,Send Money,1.4.13.Accout Takeover,1.4.Policy Decline,Before Review,Member-Login,2,0
1669511344630590293 ,2015/05,N,622,#,#,#,Email Payments,US ,XB,Unknown/Other,Email Payments,Unified Experience,Invoices,2.7.1.Flow Deviation,2.7.Flow Deviation,After Review,Invoice Landing,1,0
2021102944105724474 ,2015/05,N,637,#,#,#,Website Payment Standard,US ,XB,Guest,Web Checkout,Unified Experience,3rdparty,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
1248929444624775364 ,2014/11,Y,299,M,#,#,Express Checkout,FR ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1969246236045686080 ,2015/02,Y,632,M,Android,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,1.6.2.Processor,1.6.Auth Decline,Before Review,Member-Login,1,0
1159374384530289196 ,2015/03,Y,635,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2245294593567219624 ,2015/03,N,626,S,#,#,Express Checkout,US ,IB,Guest,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1731328463869051946 ,2014/12,Y,-99,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1370562085016260866 ,2014/07,N,655,#,#,#,Website Payment Standard,US ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1895185125661729402 ,2015/01,Y,640,M,iOS,Tablet,Express Checkout,GB ,IB,Member,Mobile Checkout,MobileEC,Transaction,1.4.1.Need BA/CC,1.4.Policy Decline,Before Review,Member-Login,1,0
2254083745572590072 ,2014/08,N,630,#,#,#,Website Payment Standard,US ,IB,Guest,Web Checkout,DPS,PPCart,0.0.0.Success,0.0.Success,After Review,Guest-DPS,1,1
2150693009176272192 ,2014/08,Y,-99,M,Android,#,Express Checkout,DE ,XB,Guest,Mobile Checkout,MEC2,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Guest-Billing,1,0
2094257844725325668 ,2015/06,Y,-99,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,6,6
2278461513581361860 ,2015/01,N,632,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,5,5
2168478760140595362 ,2014/07,Y,633,M,iOS,Tablet,Express Checkout,US ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1435043873491259758 ,2015/03,N,634,S,Android,#,Express Checkout,ES ,XB,Member,Mobile Checkout,MobileEC,Transaction,2.6.2.Processor,2.6.Auth Decline,After Review,Member-Login,1,0
2125452819214394953 ,2014/11,Y,631,M,Android,#,Express Checkout,US ,XB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1860186609775792534 ,2015/04,Y,-99,M,Android,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2067956632764550658 ,2015/03,N,636,#,iOS,SmartPhone,Email Payments,GB ,XB,Member,Email Payments,mRM,Mobile Request Money,2.8.4.PageType=Billing:PageSpeed=NotSlow,2.8.Drop Off,After Review,Member-Login,1,0
1787983521346947308 ,2015/02,N,635,S,#,#,Express Checkout,AU ,XB,Member,Web Checkout,Unified Experience,Transaction,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,3,0
2230827336942103237 ,2014/11,Y,-99,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1668916360151083945 ,2015/03,Y,639,M,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2253602221186082687 ,2014/12,Y,-99,M,iOS,SmartPhone,Express Checkout,US ,XB,Member,Mobile Checkout,MEC2,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Member-Login,1,0
2245162033438615480 ,2014/09,Y,625,M,iOS,SmartPhone,Express Checkout,DE ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1923384677142889502 ,2015/05,Y,634,M,#,#,Express Checkout,DE ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2251860786491860865 ,2015/06,N,628,#,#,#,Email Payments,DE ,XB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1582557222208340980 ,2014/12,Y,299,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1155529119781482448 ,2014/12,N,632,#,iOS,Tablet,Website Payment Standard,FR ,IB,Member,Mobile Checkout,mWPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1156941700991959133 ,2015/04,Y,636,M,#,#,Express Checkout,BE ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1441227873093260158 ,2015/02,N,630,#,iOS,Tablet,Website Payment Standard,US ,XB,Guest,Mobile Checkout,mWPS,Donation,1.3.1.Guest|Form Error,1.3.Guest|Form Error,Before Review,Guest-Billing,1,0
1555259439327592196 ,2015/03,Y,653,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1692387748614910530 ,2014/12,Y,-99,M,iOS,SmartPhone,Express Checkout,DE ,XB,Guest,Mobile Checkout,MEC2,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Guest-Billing,1,0
1280330145435950040 ,2015/02,N,634,#,#,#,Website Payment Standard,US ,IB,Guest,Web Checkout,DPS,Button,0.0.0.Success,0.0.Success,After Review,Guest-DPS,1,1
1904436643518153250 ,2014/11,Y,537,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1796918998226923294 ,2014/09,Y,-99,M,iOS,Tablet,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2118348429467542446 ,2015/03,Y,-99,M,Android,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Member-Login,1,0
1243741998230750660 ,2015/05,Y,636,M,Android,#,Express Checkout,C2 ,XB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2004488645319145047 ,2014/08,Y,274,M,Android,#,Express Checkout,DE ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1674043448778865100 ,2014/10,Y,-99,M,Android,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2266616628393070771 ,2015/01,Y,634,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1909429760744647646 ,2014/12,N,598,#,#,#,Website Payment Standard,US ,IB,Guest,Web Checkout,DPS,PPCart,0.0.0.Success,0.0.Success,After Review,Guest-DPS,2,2
1742211923960164487 ,2015/06,Y,-99,M,Android,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1433648638291407976 ,2014/11,N,633,#,iOS,Tablet,Website Payment Standard,GB ,XB,Guest,Mobile Checkout,mWPS,3rdparty,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
1727299666619092607 ,2015/06,Y,639,M,Android,#,Express Checkout,AU ,IB,Guest,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
2184064176619995376 ,2014/08,N,656,S,#,#,Express Checkout,AU ,IB,Guest,Web Checkout,Unified Experience,Transaction,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
1985233465203507035 ,2014/10,N,299,#,#,#,Email Payments,VE ,IB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2114190407688953193 ,2014/12,Y,500,M,#,#,Express Checkout,US ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1310336311429026577 ,2014/09,Y,-99,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1372387132592295576 ,2014/07,N,647,#,#,#,Email Payments,C2 ,IB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1452875493390743838 ,2014/12,N,638,S,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1702598636294583802 ,2015/03,N,-99,S,iOS,SmartPhone,Express Checkout,DE ,IB,Unknown/Other,Web Checkout,Full Page,Pure Hermes,0.0.0.Success,0.0.Success,After Review,Unknown,1,1
1538338157597235611 ,2015/06,Y,-99,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,1.6.2.Processor,1.6.Auth Decline,Before Review,Member-Login,1,0
1935254322918859340 ,2015/04,Y,-99,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
